"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.5945976023701863E9","b8:27:eb:bf:9d:51","0.0057875806344784","50.7","False","0.0085594267159085","False","0.02301068473875","21.8"
"1.5945976046880274E9","00:0f:00:70:91:0a","0.0117378197514709","74.30000305175781","False","0.0142756261636195","False","0.0397398894990665","18.799999237060547"
"1.5945976060552979E9","b8:27:eb:bf:9d:51","0.0057746833183882","50.7","False","0.0085456240817397","False","0.0229710507176901","21.8"
"1.5945976097415438E9","b8:27:eb:bf:9d:51","0.0057600277500136","50.7","False","0.0085299294219393","False","0.0229259890815723","21.8"
"1.5945976102444983E9","1c:bf:ce:15:ec:4d","0.0045657496302113","58.599998474121094","True","0.0072101602630498","False","0.0191580037257365","26.899999618530273"
"1.594597613427799E9","b8:27:eb:bf:9d:51","0.0057545879350608","50.7","False","0.0085241011099735","False","0.0229092565945769","21.8"
"1.594597614585688E9","1c:bf:ce:15:ec:4d","0.0045236924553394","58.599998474121094","True","0.0071620531756049","False","0.0190214949473622","26.899999618530273"
"1.594597617114373E9","b8:27:eb:bf:9d:51","0.0057509961137906","50.9","False","0.0085202519351566","False","0.0228982064353849","21.8"
"1.594597620583228E9","00:0f:00:70:91:0a","0.0122608960533234","74.19999694824219","False","0.0147330500071991","False","0.0411015378588394","18.799999237060547"
"1.5945976207999966E9","b8:27:eb:bf:9d:51","0.0057328307009198","51.0","False","0.0085007747755205","False","0.0228422968895384","21.8"
"1.5945976244876254E9","b8:27:eb:bf:9d:51","0.0057564320319428","51.0","False","0.0085260770779834","False","0.0229149293090752","21.8"
"1.5945976284295933E9","b8:27:eb:bf:9d:51","0.0058187969037884","51.0","False","0.008592799031944","False","0.023106530750252","21.8"
"1.5945976299646616E9","1c:bf:ce:15:ec:4d","0.0045404617460951","58.5","True","0.0071812494906","False","0.019075958981004","26.899999618530273"
"1.5945976303514109E9","00:0f:00:70:91:0a","0.0120673682854252","74.19999694824219","False","0.0145644536430656","False","0.0405993239565587","18.799999237060547"
"1.5945976321287198E9","b8:27:eb:bf:9d:51","0.0057509961137906","51.0","False","0.0085202519351566","False","0.0228982064353849","21.8"
"1.5945976341660275E9","00:0f:00:70:91:0a","0.0118773380801541","74.19999694824219","False","0.0143981749880443","False","0.0401044021125412","18.799999237060547"
"1.5945976343067472E9","1c:bf:ce:15:ec:4d","0.0045236924553394","58.5","True","0.0071620531756049","False","0.0190214949473622","26.899999618530273"
"1.594597635816342E9","b8:27:eb:bf:9d:51","0.0057346544121378","50.9","False","0.008502730949228","False","0.0228479117280182","21.8"
"1.5945976385196068E9","00:0f:00:70:91:0a","0.0120673682854252","74.19999694824219","False","0.0145644536430656","False","0.0405993239565587","18.799999237060547"
