"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.5945462291558218E9","b8:27:eb:bf:9d:51","0.0048662251126679","51.9","False","0.0075503802217331","False","0.0201251638038531","21.5"
"1.594546229387639E9","1c:bf:ce:15:ec:4d","0.0038723912259464","74.69999694824219","True","0.0064002618001809","False","0.016868437546734","24.399999618530273"
"1.5945462328423755E9","b8:27:eb:bf:9d:51","0.0048800737788083","51.9","False","0.0075659182130913","False","0.020169406451243","21.5"
"1.5945462365269148E9","b8:27:eb:bf:9d:51","0.0048801138116122","51.9","False","0.0075659631115912","False","0.0201695343035519","21.5"
"1.5945462369222443E9","00:0f:00:70:91:0a","0.0028400886071015","75.4000015258789","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945462402119546E9","b8:27:eb:bf:9d:51","0.0048912013994391","51.9","False","0.0075783943973852","False","0.020204935439421","21.5"
"1.594546241276236E9","00:0f:00:70:91:0a","0.0028723411548629","75.4000015258789","False","0.0051563329356279","False","0.013391176782176","19.5"
"1.5945462436194282E9","1c:bf:ce:15:ec:4d","0.0038789871527001","74.69999694824219","True","0.0064081462819276","False","0.0168906355383803","24.399999618530273"
"1.5945462438974261E9","b8:27:eb:bf:9d:51","0.004845662230668","51.9","False","0.0075272863977045","False","0.0200594182625775","21.5"
"1.5945462450975826E9","00:0f:00:70:91:0a","0.0028400886071015","75.4000015258789","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945462475729792E9","b8:27:eb:bf:9d:51","0.0048704084286702","51.9","False","0.0075550751259931","False","0.0201385313510987","21.5"
"1.5945462500995455E9","1c:bf:ce:15:ec:4d","0.0038988524300239","74.69999694824219","True","0.0064318699989081","False","0.0169574385797155","24.399999618530273"
"1.5945462512585974E9","b8:27:eb:bf:9d:51","0.0048731612317109","51.9","False","0.0075581639677698","False","0.020147326352328","21.5"
"1.5945462549424927E9","b8:27:eb:bf:9d:51","0.0048717472037065","51.9","False","0.0075565773875766","False","0.0201428087789691","21.5"
"1.594546258305887E9","00:0f:00:70:91:0a","0.0029381156266604","75.4000015258789","False","0.0052414818417311","False","0.0136275211320191","19.5"
"1.5945462586285977E9","b8:27:eb:bf:9d:51","0.0048703684872246","51.9","False","0.0075550303052826","False","0.020138403732833","21.5"
"1.5945462623146288E9","b8:27:eb:bf:9d:51","0.0048579801371711","51.9","False","0.0075411236774887","False","0.0200988098060197","21.5"
"1.5945462653456447E9","00:0f:00:70:91:0a","0.0029050147565559","75.4000015258789","False","0.0051986974792943","False","0.0135087333295562","19.5"
"1.594546265955562E9","1c:bf:ce:15:ec:4d","0.0038625626057642","75.5","True","0.0063885062027249","False","0.0168353442680904","24.399999618530273"
"1.5945462660006936E9","b8:27:eb:bf:9d:51","0.0048745408555643","51.9","False","0.0075597118227908","False","0.0201517337232859","21.5"
"1.5945462691660573E9","00:0f:00:70:91:0a","0.0028723411548629","75.4000015258789","False","0.0051563329356279","False","0.013391176782176","19.5"
"1.5945462696867166E9","b8:27:eb:bf:9d:51","0.0048982166808655","51.9","False","0.0075862558303191","False","0.0202273248423592","21.5"
"1.5945462702994642E9","1c:bf:ce:15:ec:4d","0.0038988524300239","74.5999984741211","True","0.0064318699989081","False","0.0169574385797155","24.399999618530273"
"1.5945462733726246E9","b8:27:eb:bf:9d:51","0.0048593350714777","51.9","False","0.0075426451456785","False","0.02010314137587","21.5"
"1.5945462757169025E9","1c:bf:ce:15:ec:4d","0.0038757838110002","74.69999694824219","True","0.0064043176112063","False","0.0168798560555543","24.399999618530273"
"1.5945462770574296E9","b8:27:eb:bf:9d:51","0.0048579256466937","51.9","False","0.0075410624871757","False","0.0200986356004594","21.5"
"1.5945462772979276E9","00:0f:00:70:91:0a","0.0029050147565559","75.4000015258789","False","0.0051986974792943","False","0.0135087333295562","19.5"
"1.5945462805964582E9","1c:bf:ce:15:ec:4d","0.0038922177262339","74.69999694824219","True","0.0064239503609663","False","0.0169351359914728","24.399999618530273"
"1.5945462807433286E9","b8:27:eb:bf:9d:51","0.0048772764875949","51.9","False","0.0075627806791715","False","0.0201604721838528","21.5"
"1.5945462837966964E9","00:0f:00:70:91:0a","0.0028723411548629","75.4000015258789","False","0.0051563329356279","False","0.013391176782176","19.5"
"1.5945462844292724E9","b8:27:eb:bf:9d:51","0.0048745808362822","51.9","False","0.0075597566769459","False","0.0201518614421729","21.5"
"1.5945462876206553E9","1c:bf:ce:15:ec:4d","0.0038691393203892","74.69999694824219","True","0.006396373247849","False","0.0168574903921436","24.399999618530273"
"1.594546288115123E9","b8:27:eb:bf:9d:51","0.0048800737788083","51.9","False","0.0075659182130913","False","0.020169406451243","21.5"
"1.5945462892243462E9","00:0f:00:70:91:0a","0.0028400886071015","75.4000015258789","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.594546291801077E9","b8:27:eb:bf:9d:51","0.0048634717134941","51.9","False","0.0075472894932488","False","0.0201163640489465","21.5"
"1.5945462946554196E9","00:0f:00:70:91:0a","0.0028723411548629","75.4000015258789","False","0.0051563329356279","False","0.013391176782176","19.5"
"1.5945462954870296E9","b8:27:eb:bf:9d:51","0.0048717472037065","51.9","False","0.0075565773875766","False","0.0201428087789691","21.5"
"1.5945462991728623E9","b8:27:eb:bf:9d:51","0.0048828729114213","51.9","False","0.0075690573144887","False","0.0201783454349003","21.5"
"1.5945463000879283E9","00:0f:00:70:91:0a","0.0028400886071015","75.4000015258789","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945463002367072E9","1c:bf:ce:15:ec:4d","0.0038988524300239","74.69999694824219","True","0.0064318699989081","False","0.0169574385797155","24.399999618530273"
"1.5945463028582702E9","b8:27:eb:bf:9d:51","0.0048996063669651","51.9","False","0.0075878127643997","False","0.0202317591866538","21.5"
"1.5945463044454887E9","00:0f:00:70:91:0a","0.0028400886071015","75.5","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945463065429003E9","b8:27:eb:bf:9d:51","0.0048662251126679","51.9","False","0.0075503802217332","False","0.0201251638038531","21.5"
"1.5945463077866824E9","1c:bf:ce:15:ec:4d","0.003865808167978","74.5999984741211","True","0.0063923889965834","False","0.0168462742940415","24.399999618530273"
"1.5945463098720934E9","00:0f:00:70:91:0a","0.0028244628982232","75.4000015258789","False","0.0050940123572344","False","0.0132183644251827","19.5"
"1.5945463102274988E9","b8:27:eb:bf:9d:51","0.0048676970140902","51.9","False","0.0075520322529353","False","0.0201298674784337","21.5"
"1.5945463139281912E9","b8:27:eb:bf:9d:51","0.0048870925449336","51.9","False","0.0075737885032667","False","0.0201918185639547","21.5"
"1.594546315295416E9","00:0f:00:70:91:0a","0.0028400886071015","75.5","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945463153379984E9","1c:bf:ce:15:ec:4d","0.0038988524300239","74.69999694824219","True","0.0064318699989081","False","0.0169574385797155","24.399999618530273"
"1.594546317612673E9","b8:27:eb:bf:9d:51","0.0048800737788083","51.9","False","0.0075659182130913","False","0.020169406451243","21.5"
"1.5945463212991576E9","b8:27:eb:bf:9d:51","0.0048717472037065","51.9","False","0.0075565773875766","False","0.0201428087789691","21.5"
"1.5945463249858277E9","b8:27:eb:bf:9d:51","0.004885653995797","51.9","False","0.0075721756827053","False","0.0201872256285053","21.5"
"1.5945463250279458E9","00:0f:00:70:91:0a","0.0029050147565559","75.4000015258789","False","0.0051986974792943","False","0.0135087333295562","19.5"
"1.594546328032237E9","1c:bf:ce:15:ec:4d","0.0038789871527001","74.5999984741211","True","0.0064081462819276","False","0.0168906355383803","24.399999618530273"
"1.5945463286742842E9","b8:27:eb:bf:9d:51","0.0048539376531421","51.9","False","0.0075365836373243","False","0.020085884815351","21.5"
"1.5945463299165714E9","00:0f:00:70:91:0a","0.0028723411548629","75.4000015258789","False","0.0051563329356279","False","0.013391176782176","19.5"
"1.5945463323597791E9","b8:27:eb:bf:9d:51","0.0049038207155942","51.9","False","0.0075925335609917","False","0.0202452049889219","21.5"
"1.5945463337572935E9","00:0f:00:70:91:0a","0.0028400886071015","75.4000015258789","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945463355833645E9","1c:bf:ce:15:ec:4d","0.0038988524300239","74.5999984741211","True","0.0064318699989081","False","0.0169574385797155","24.399999618530273"
"1.5945463360447083E9","b8:27:eb:bf:9d:51","0.0048786923576481","51.9","False","0.0075643688278266","False","0.0201649944762089","21.5"
"1.5945463397304733E9","b8:27:eb:bf:9d:51","0.0048650559293009","51.9","False","0.0075490678564105","False","0.0201214272783082","21.5"
"1.5945463399256222E9","1c:bf:ce:15:ec:4d","0.0038723912259464","74.5999984741211","True","0.0064002618001809","False","0.016868437546734","24.399999618530273"
"1.5945463434170125E9","b8:27:eb:bf:9d:51","0.0049023378764787","51.9","False","0.0075908726536955","False","0.0202404743173992","21.5"
"1.5945463434761744E9","00:0f:00:70:91:0a","0.0028400886071015","75.4000015258789","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945463442673948E9","1c:bf:ce:15:ec:4d","0.0038988524300239","74.69999694824219","True","0.0064318699989081","False","0.0169574385797155","24.399999618530273"
"1.5945463471033163E9","b8:27:eb:bf:9d:51","0.0048662251126679","51.9","False","0.0075503802217331","False","0.0201251638038531","21.5"
"1.59454634807211E9","1c:bf:ce:15:ec:4d","0.0038922177262339","74.5999984741211","True","0.0064239503609663","False","0.0169351359914728","24.399999618530273"
"1.594546350788008E9","b8:27:eb:bf:9d:51","0.0048676373013279","51.9","False","0.0075519652352758","False","0.0201296766639281","21.5"
"1.5945463524152098E9","1c:bf:ce:15:ec:4d","0.003865808167978","74.80000305175781","True","0.0063923889965834","False","0.0168462742940415","24.399999618530273"
"1.594546354472293E9","b8:27:eb:bf:9d:51","0.0049121699072232","51.9","False","0.0076018827819844","False","0.0202718351803855","21.5"
"1.5945463561567113E9","00:0f:00:70:91:0a","0.0029050147565559","75.4000015258789","False","0.0051986974792943","False","0.0135087333295562","19.5"
"1.594546357292051E9","1c:bf:ce:15:ec:4d","0.003865808167978","74.80000305175781","True","0.0063923889965834","False","0.0168462742940415","24.399999618530273"
"1.5945463581586406E9","b8:27:eb:bf:9d:51","0.0048510490887035","51.9","False","0.0075333389025806","False","0.0200766477407693","21.5"
"1.594546360516384E9","00:0f:00:70:91:0a","0.0028723411548629","75.4000015258789","False","0.0051563329356279","False","0.013391176782176","19.5"
"1.5945463618425605E9","b8:27:eb:bf:9d:51","0.0048593350714777","51.9","False","0.0075426451456785","False","0.02010314137587","21.5"
"1.5945463621679704E9","1c:bf:ce:15:ec:4d","0.003865808167978","74.80000305175781","True","0.0063923889965834","False","0.0168462742940415","24.399999618530273"
"1.594546365526261E9","b8:27:eb:bf:9d:51","0.0048745408555643","51.9","False","0.0075597118227908","False","0.0201517337232859","21.5"
"1.5945463659815683E9","1c:bf:ce:15:ec:4d","0.003865808167978","75.0","True","0.0063923889965834","False","0.0168462742940415","24.399999618530273"
"1.5945463670205834E9","00:0f:00:70:91:0a","0.0028400886071015","75.4000015258789","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945463692106612E9","b8:27:eb:bf:9d:51","0.0048745408555643","51.9","False","0.0075597118227908","False","0.0201517337232859","21.5"
"1.594546371374404E9","00:0f:00:70:91:0a","0.0028723411548629","75.4000015258789","False","0.0051563329356279","False","0.013391176782176","19.5"
"1.5945463728948464E9","b8:27:eb:bf:9d:51","0.004893967695043","51.9","False","0.0075814947232333","False","0.0202137649949575","21.5"
"1.5945463729939895E9","1c:bf:ce:15:ec:4d","0.003865808167978","74.80000305175781","True","0.0063923889965834","False","0.0168462742940415","24.399999618530273"
"1.5945463751897287E9","00:0f:00:70:91:0a","0.0028400886071015","75.4000015258789","False","0.005114383400977","False","0.0132748367048515","19.5"
"1.5945463765809577E9","b8:27:eb:bf:9d:51","0.0048995661505936","51.9","False","0.0075877677097258","False","0.0202316308643979","21.5"
"1.594546377870171E9","1c:bf:ce:15:ec:4d","0.003865808167978","75.19999694824219","True","0.0063923889965834","False","0.0168462742940415","24.399999618530273"
"1.594546380261868E9","b8:27:eb:bf:9d:51","0.0048717871581287","51.9","False","0.0075566222193389","False","0.0201429364304848","21.5"
"1.5945463827501326E9","1c:bf:ce:15:ec:4d","0.0038789871527001","74.9000015258789","True","0.0064081462819276","False","0.0168906355383803","24.399999618530273"
"1.5945463839480815E9","b8:27:eb:bf:9d:51","0.0048940078586805","51.9","False","0.0075815397330603","False","0.020213893182254","21.5"
"1.5945463843748465E9","00:0f:00:70:91:0a","0.0028723411548629","75.4000015258789","False","0.0051563329356279","False","0.013391176782176","19.5"
"1.5945463876336737E9","b8:27:eb:bf:9d:51","0.0048579256466937","51.9","False","0.0075410624871757","False","0.0200986356004594","21.5"
"1.5945463913203623E9","b8:27:eb:bf:9d:51","0.0048745408555643","51.9","False","0.0075597118227908","False","0.0201517337232859","21.5"
