"ts","device","co","humidity","light","lpg","motion","smoke","temp"
"1.594989911803939E9","b8:27:eb:bf:9d:51","0.0058785656918586","50.1","False","0.0086565581459081","False","0.0232897187988309","22.2"
"1.5949899154901032E9","b8:27:eb:bf:9d:51","0.0058653331998028","50.1","False","0.0086424577313148","False","0.0232491985662905","22.2"
"1.5949899157590134E9","1c:bf:ce:15:ec:4d","0.0036992136417477","75.80000305175781","True","0.0061918985395707","False","0.0162824933996258","23.700000762939453"
"1.594989919175898E9","b8:27:eb:bf:9d:51","0.0058578537305732","50.1","False","0.008634483789905","False","0.0232262859184664","22.2"
"1.594989919568169E9","1c:bf:ce:15:ec:4d","0.0036930959773657","75.80000305175781","True","0.0061844891827207","False","0.0162616818197997","23.700000762939453"
"1.5949899204796028E9","00:0f:00:70:91:0a","0.0014023067180012","76.5999984741211","False","0.003069572712416","False","0.0076947918250824","19.899999618530273"
"1.594989922861855E9","b8:27:eb:bf:9d:51","0.0058503852054522","50.1","False","0.0086265187056906","False","0.0232034001615344","22.2"
"1.5949899265470388E9","b8:27:eb:bf:9d:51","0.0058690840972554","50.1","False","0.0086464555438414","False","0.0232606865861091","22.2"
"1.5949899280515654E9","00:0f:00:70:91:0a","0.0014222700731893","76.30000305175781","False","0.0031011226686838","False","0.0077793030813822","19.899999618530273"
"1.5949899302328868E9","b8:27:eb:bf:9d:51","0.0058373799446499","50.1","False","0.0086126420487","False","0.0231635323618464","22.2"
"1.5949899339187825E9","b8:27:eb:bf:9d:51","0.0058466480190681","50.0","False","0.0086225319896904","False","0.0231919458313311","22.1"
"1.5949899375880694E9","b8:27:eb:bf:9d:51","0.0058410614044205","50.1","False","0.0086165710455759","False","0.0231748199721889","22.2"
"1.5949899380708718E9","1c:bf:ce:15:ec:4d","0.0036992136417477","75.5999984741211","True","0.0061918985395707","False","0.0162824933996258","23.700000762939453"
"1.5949899412740097E9","b8:27:eb:bf:9d:51","0.0058672083045261","50.1","False","0.0086444563592953","False","0.0232549417312527","22.2"
"1.594989942878069E9","00:0f:00:70:91:0a","0.0014023067180012","76.30000305175781","False","0.003069572712416","False","0.0076947918250824","19.899999618530273"
"1.5949899449602215E9","b8:27:eb:bf:9d:51","0.0058578819290732","50.1","False","0.0086345138579112","False","0.0232263723143905","22.2"
"1.5949899483023086E9","00:0f:00:70:91:0a","0.0014090174612707","76.30000305175781","False","0.0030801921045143","False","0.0077232308662582","19.899999618530273"
"1.5949899486478834E9","b8:27:eb:bf:9d:51","0.0058559820564487","50.1","False","0.0086324879378586","False","0.0232205511816453","22.2"
"1.59498995124033E9","1c:bf:ce:15:ec:4d","0.0036824312138808","75.5","True","0.0061715645220244","False","0.0162253827918981","23.799999237060547"
"1.5949899523353517E9","b8:27:eb:bf:9d:51","0.0058634587828004","50.0","False","0.0086404596597186","False","0.0232434570906456","22.2"
"1.5949899532162573E9","00:0f:00:70:91:0a","0.0013892672226434","76.19999694824219","False","0.0030488981128453","False","0.0076394439060463","19.899999618530273"
"1.5949899560229094E9","b8:27:eb:bf:9d:51","0.0058766864209601","49.9","False","0.0086545561484333","False","0.0232839654027014","22.1"
"1.5949899571900034E9","1c:bf:ce:15:ec:4d","0.0036992136417477","75.5999984741211","True","0.0061918985395707","False","0.0162824933996258","23.799999237060547"
"1.5949899597105968E9","b8:27:eb:bf:9d:51","0.0058541110686254","49.9","False","0.0086304926412929","False","0.0232148181312651","22.1"
"1.5949899609993372E9","1c:bf:ce:15:ec:4d","0.0036869899212969","75.5999984741211","True","0.00617709049921","False","0.01624090191577","23.799999237060547"
"1.5949899629591105E9","00:0f:00:70:91:0a","0.0014023067180012","76.0999984741211","False","0.003069572712416","False","0.0076947918250824","19.899999618530273"
"1.594989963398165E9","b8:27:eb:bf:9d:51","0.0058559820564487","49.9","False","0.0086324879378586","False","0.0232205511816453","22.2"
"1.5949899664213238E9","1c:bf:ce:15:ec:4d","0.0036930959773657","75.5999984741211","True","0.0061844891827207","False","0.0162616818197997","23.799999237060547"
"1.5949899670855815E9","b8:27:eb:bf:9d:51","0.0058634870122683","49.9","False","0.0086404897527842","False","0.0232435435626529","22.1"
"1.5949899673100142E9","00:0f:00:70:91:0a","0.0014023067180012","76.0999984741211","False","0.003069572712416","False","0.0076947918250824","19.899999618530273"
"1.5949899702466018E9","1c:bf:ce:15:ec:4d","0.0036930959773657","75.5999984741211","True","0.0061844891827207","False","0.0162616818197997","23.799999237060547"
